"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.109565250E0,1.065634003E0,9.443562012E0,7.579039307E0,1.215558621E1
3.119572250E0,1.211879883E0,9.463470612E0,7.802973633E0,1.232527186E1
3.129580250E0,1.174457703E0,9.383536835E0,8.022716675E0,1.240137481E1
3.139588250E0,1.111289062E0,9.250014496E0,8.127498779E0,1.236341247E1
3.149595250E0,8.824150085E-1,9.082213440E0,8.024512939E0,1.215146350E1
3.159603250E0,5.650749207E-1,8.962013397E0,7.821535034E0,1.190854332E1
3.169611250E0,4.303550720E-1,8.992400208E0,7.773484955E0,1.189434888E1
3.179618250E0,3.420387268E-1,8.999585266E0,7.831264801E0,1.193474901E1
3.189626250E0,3.929328918E-1,8.999136200E0,7.764054565E0,1.189198856E1
3.199634250E0,4.815486145E-1,9.046737213E0,7.577243042E0,1.181058658E1
3.209642250E0,5.541476440E-1,9.120833130E0,7.366631012E0,1.173728798E1
3.219649250E0,6.170169067E-1,9.144483948E0,7.133266296E0,1.161403395E1
3.229657250E0,5.821394348E-1,9.101074219E0,6.834188232E0,1.139625232E1
3.239665250E0,4.438270569E-1,9.016500092E0,6.569239197E0,1.116463882E1
3.249672250E0,2.915936279E-1,9.015601959E0,6.472839661E0,1.110242130E1
3.259680250E0,2.369572449E-1,9.139993286E0,6.493945770E0,1.121458683E1
3.269688250E0,2.124082947E-1,9.253756714E0,6.460714874E0,1.128795674E1
3.279695250E0,2.293231201E-1,9.291478271E0,6.282734985E0,1.121859690E1
3.289703250E0,2.718347168E-1,9.336983643E0,6.017187195E0,1.111124203E1
3.299711250E0,3.224295044E-1,9.418114929E0,5.648354187E0,1.098675360E1
3.309719250E0,4.004173279E-1,9.506730652E0,5.338348846E0,1.091037259E1
3.319726250E0,5.071453857E-1,9.655521240E0,5.217100983E0,1.098655676E1
3.329734250E0,5.050497437E-1,9.665400696E0,5.247038727E0,1.100938060E1
3.339742250E0,3.076103210E-1,9.496701508E0,5.275329895E0,1.086789166E1
3.349749250E0,-4.490661621E-3,9.347910919E0,5.203928375E0,1.069880037E1
3.359757250E0,-2.692900085E-1,9.248816986E0,5.061724091E0,1.054676176E1
3.369765250E0,-3.165916443E-1,9.268575897E0,4.802612915E0,1.044374551E1
3.379772250E0,-2.877017212E-1,9.289382629E0,4.397854614E0,1.028185426E1
3.389780250E0,-3.435356140E-1,9.247769165E0,4.052223358E0,1.010246333E1
3.399788250E0,-3.186872864E-1,9.123078461E0,3.751648407E0,9.869497857E0
3.409796250E0,-1.883084106E-1,8.950936432E0,3.386856995E0,9.572122198E0
3.419803250E0,-1.625619507E-1,8.800798645E0,3.072211304E0,9.323034134E0
3.429811250E0,-1.953437805E-1,8.680299225E0,2.810555420E0,9.126060245E0
3.439819250E0,-2.544708252E-1,8.495733032E0,2.599194946E0,8.888084694E0
3.449826250E0,-4.357438660E-1,8.295748901E0,2.411485291E0,8.650120453E0
3.459834250E0,-6.620732117E-1,8.151149597E0,2.251318359E0,8.482217578E0
3.469842250E0,-8.699908447E-1,7.948321381E0,2.119442596E0,8.271924429E0
3.479849250E0,-1.057700500E0,7.718698883E0,2.139051819E0,8.079145096E0
3.489857250E0,-1.179846497E0,7.537425842E0,2.055824890E0,7.901344320E0
3.499865250E0,-1.256636810E0,7.474556580E0,1.864522705E0,7.805419723E0
3.509872250E0,-1.247505798E0,7.551047516E0,1.634900208E0,7.826077433E0
3.519880250E0,-1.125958557E0,7.680378571E0,1.359323273E0,7.880593723E0
3.529888250E0,-1.050066376E0,7.695048065E0,1.272803192E0,7.869970272E0
3.539896250E0,-1.202599182E0,7.586972809E0,1.403780823E0,7.808905288E0
3.549903250E0,-1.506018219E0,7.435338135E0,1.556313629E0,7.744317670E0
3.559911250E0,-1.801803131E0,7.350464630E0,1.590891724E0,7.733483127E0
3.569919250E0,-1.978136444E0,7.318431244E0,1.603465576E0,7.748778066E0
3.579926250E0,-2.027533722E0,7.454498291E0,1.716181183E0,7.913641110E0
3.589934250E0,-2.031126251E0,7.576494598E0,1.884281616E0,8.067171838E0
3.599942250E0,-2.031425629E0,7.610473938E0,1.976340179E0,8.121079002E0
3.609949250E0,-2.074086914E0,7.583380280E0,1.908531189E0,8.090240064E0
3.619957250E0,-2.048190765E0,7.628286896E0,1.780397644E0,8.096645117E0
3.629965250E0,-1.961221619E0,7.809260559E0,1.697320404E0,8.228720269E0
3.639972250E0,-1.814975739E0,7.999814301E0,1.590143280E0,8.355819614E0
3.649980250E0,-1.832189941E0,8.033494263E0,1.406624908E0,8.358979823E0
3.659988250E0,-1.788181458E0,8.155939636E0,1.172661438E0,8.431611894E0
3.669996250E0,-1.832189941E0,8.296197968E0,1.025367737E0,8.557756697E0
3.680003250E0,-1.934577026E0,8.138875122E0,7.527845764E-1,8.399438144E0
3.690011250E0,-1.977388000E0,7.942782898E0,3.788621521E-1,8.193985599E0
3.700019250E0,-1.999541931E0,7.787256317E0,7.933502197E-2,8.040262616E0
3.710026250E0,-2.084864502E0,7.650141449E0,2.365081787E-2,7.929179248E0
3.720034250E0,-2.195634155E0,7.504045258E0,1.167572021E-1,7.819535588E0
3.730042250E0,-2.305655365E0,7.304360504E0,2.586621094E-1,7.663982980E0
3.740049250E0,-2.478396149E0,7.103328552E0,4.245172119E-1,7.535246436E0
3.750057250E0,-2.476599884E0,7.113357697E0,5.096900940E-1,7.549383332E0
3.760065250E0,-2.367327118E0,7.223229218E0,5.532495117E-1,7.621375403E0
3.770073250E0,-2.340083771E0,7.329957275E0,7.607180786E-1,7.731943980E0
3.780080250E0,-2.200124817E0,7.496411133E0,7.969427490E-1,7.853142481E0
3.790088250E0,-2.014061737E0,7.744744720E0,7.155120850E-1,8.034268667E0
3.800096250E0,-1.943258972E0,7.920329590E0,5.945635986E-1,8.176880953E0
3.810103250E0,-2.159259796E0,7.852071533E0,6.930587769E-1,8.172989704E0
3.820111250E0,-2.474504242E0,7.743996277E0,7.899073792E-1,8.168023215E0
3.830119250E0,-2.668351135E0,7.583529968E0,7.584727478E-1,8.074980215E0
3.840126250E0,-2.725681915E0,7.407346344E0,7.146139526E-1,7.925199989E0
3.850134250E0,-2.783312073E0,7.440277863E0,5.885760498E-1,7.965612502E0
3.860142250E0,-2.774630127E0,7.621850281E0,5.025050354E-1,8.126726608E0
3.870149250E0,-2.712060242E0,7.784412231E0,4.384382629E-1,8.254972602E0
3.880157375E0,-2.582130432E0,7.878416748E0,4.082011414E-1,8.300811779E0
3.890165375E0,-2.484982452E0,7.933801575E0,3.872447205E-1,8.322878330E0
3.900173375E0,-2.373164978E0,8.009693756E0,4.198768616E-1,8.364412870E0
3.910180375E0,-2.419418793E0,8.048014069E0,5.983058167E-1,8.425086800E0
3.920188375E0,-2.702031097E0,8.037984924E0,5.563929749E-1,8.498220216E0
3.930196375E0,-2.936593323E0,8.038433990E0,3.471281433E-1,8.565074390E0
3.940203375E0,-3.016527100E0,8.152197418E0,1.202000427E-1,8.693227625E0
3.950211375E0,-2.875819702E0,8.450227661E0,2.245330811E-3,8.926180119E0
3.960219375E0,-2.787503357E0,8.785081329E0,2.305206299E-2,9.216743477E0
3.970226375E0,-2.771486664E0,8.911268921E0,1.766326904E-1,9.333972960E0
3.980234375E0,-2.709814911E0,8.818162537E0,3.647914124E-1,9.232343156E0
3.990242375E0,-2.701132965E0,8.709039459E0,5.888754272E-1,9.137300579E0
4.000250375E0,-2.655477905E0,8.634195099E0,9.065148926E-1,9.078692481E0
4.010257375E0,-2.652783508E0,8.790470123E0,9.969268799E-1,9.235988769E0
4.020265375E0,-2.911595306E0,8.984317017E0,7.741900635E-1,9.476007057E0
4.030273375E0,-2.940335541E0,9.082812195E0,7.104226685E-1,9.573283179E0
4.040280375E0,-2.807112579E0,9.222771149E0,6.652166748E-1,9.663431167E0
4.050288375E0,-2.645598450E0,9.395062866E0,4.432283020E-1,9.770509134E0
4.060296375E0,-2.393073578E0,9.557624817E0,1.079255676E-1,9.853255361E0
4.070303375E0,-2.171534271E0,9.621990967E0,-1.944456482E-1,9.865904944E0
4.080311375E0,-2.154320068E0,9.570947113E0,-2.897973633E-1,9.814688284E0
4.090319375E0,-2.274520111E0,9.521699524E0,-1.701960754E-1,9.791076052E0
4.100326375E0,-2.224973145E0,9.511670380E0,1.234931946E-1,9.769218468E0
4.110334375E0,-2.268682251E0,9.500294037E0,5.849835205E-1,9.784922670E0
4.120342375E0,-2.343376923E0,9.436077576E0,8.816665649E-1,9.762597572E0
4.130350375E0,-2.594853973E0,9.369615784E0,9.288185120E-1,9.766558806E0
4.140357375E0,-2.910996552E0,9.211694183E0,1.004561005E0,9.712793288E0
4.150365375E0,-2.866389313E0,9.139394531E0,1.077309723E0,9.638740391E0
4.160373375E0,-2.658920746E0,9.157057800E0,1.021026764E0,9.589789505E0
4.170380375E0,-2.407892761E0,9.215586090E0,9.187893677E-1,9.569176999E0
4.180388375E0,-2.145189056E0,9.340276794E0,8.327183533E-1,9.619564779E0
4.190396375E0,-1.987716522E0,9.454189911E0,8.699908447E-1,9.699979789E0
4.200403375E0,-2.175276489E0,9.353599091E0,8.448431396E-1,9.640301016E0
4.210411375E0,-2.392025757E0,9.259145508E0,6.767427063E-1,9.587050821E0
4.220419375E0,-2.314786377E0,9.433682556E0,5.150788879E-1,9.727173731E0
4.230427375E0,-2.227368164E0,9.526639252E0,4.773573303E-1,9.795197517E0
4.240434375E0,-2.243085480E0,9.483828278E0,5.932164001E-1,9.763520726E0
4.250442375E0,-2.084565125E0,9.525890808E0,5.589376831E-1,9.767313796E0
4.260450375E0,-1.825304260E0,9.610764313E0,5.435197449E-1,9.797649720E0
4.270457375E0,-1.665586395E0,9.782157898E0,5.709127808E-1,9.939352725E0
4.280465375E0,-1.612297211E0,9.927655334E0,4.592449951E-1,1.006820484E1
4.290473375E0,-1.597028961E0,1.003782623E1,2.366578674E-1,1.016683156E1
4.300480375E0,-1.600771179E0,1.000025436E1,-1.137634277E-2,1.012757054E1
4.310488375E0,-1.775008850E0,9.785600739E0,-6.316864014E-2,9.945482819E0
4.320496375E0,-1.981878662E0,9.661957855E0,-2.245330811E-2,9.863152477E0
4.330503375E0,-1.963317261E0,9.644893341E0,-3.727249146E-2,9.842762390E0
4.340511375E0,-1.972298584E0,9.563612366E0,1.901046753E-2,9.764886307E0
4.350519375E0,-2.052232361E0,9.517508240E0,-3.308120728E-2,9.736309112E0
4.360527375E0,-2.086062012E0,9.545500031E0,-2.697390747E-1,9.774506878E0
4.370534375E0,-1.881886597E0,9.610764313E0,-4.459226990E-1,9.803424651E0
4.380542375E0,-1.553319855E0,9.705217896E0,-2.327659607E-1,9.831492103E0
4.390550375E0,-1.368304596E0,9.773775330E0,1.570234680E-1,9.870339307E0
4.400557375E0,-1.483265533E0,9.728120270E0,4.815486145E-1,9.852324076E0
4.410565375E0,-1.837279358E0,9.531279602E0,4.284091187E-1,9.716193733E0
4.420573375E0,-2.114053802E0,9.417815552E0,2.365081787E-1,9.655071691E0
4.430581375E0,-2.176923065E0,9.424551544E0,1.922003174E-1,9.674611455E0
4.440588375E0,-2.002236328E0,9.521849213E0,2.565664673E-1,9.733467475E0
4.450596375E0,-1.910028076E0,9.576335907E0,2.371069336E-1,9.767836831E0
4.460604375E0,-1.731299744E0,9.679321747E0,2.357597351E-1,9.835763871E0
4.470611375E0,-1.486408997E0,9.691446533E0,9.355545044E-2,9.805218010E0
4.480619375E0,-1.348545685E0,9.614207153E0,-1.297801208E-1,9.709191394E0
4.490627375E0,-1.254391479E0,9.685159607E0,-3.733236694E-1,9.773187052E0
4.500634375E0,-1.221310272E0,9.695039063E0,-5.310955811E-1,9.786084187E0
4.510642375E0,-1.365161133E0,9.510921936E0,-5.525010681E-1,9.624269241E0
4.520650375E0,-1.563947754E0,9.320218506E0,-3.890409851E-1,9.458528345E0
4.530657375E0,-1.714983673E0,9.276210022E0,-1.654060364E-1,9.434860917E0
4.540665375E0,-1.766925659E0,9.326505432E0,-5.388793945E-2,9.492556756E0
4.550673375E0,-1.710942078E0,9.434880066E0,-6.122268677E-2,9.588953690E0
4.560681375E0,-1.647923126E0,9.557026062E0,-1.007405090E-1,9.698584764E0
4.570688375E0,-1.500629425E0,9.634864197E0,-1.944456482E-1,9.752963953E0
4.580696375E0,-1.388213196E0,9.720785522E0,-3.035687256E-1,9.824101029E0
4.590704375E0,-1.326092377E0,9.770781555E0,-4.032614136E-1,9.868602381E0
4.600711375E0,-1.383572845E0,9.738897858E0,-5.327421570E-1,9.851102451E0
4.610719375E0,-1.489402771E0,9.691296844E0,-7.330256653E-1,9.832440275E0
4.620727375E0,-1.541943512E0,9.640103302E0,-9.231303406E-1,9.806189428E0
4.630734375E0,-1.476230164E0,9.642797699E0,-8.684939575E-1,9.793726804E0
4.640742375E0,-1.376836853E0,9.707762604E0,-6.447093201E-1,9.826086942E0
4.650750375E0,-1.376387787E0,9.787696381E0,-4.912783813E-1,9.896201202E0
4.660758375E0,-1.337169342E0,9.821825409E0,-3.484753418E-1,9.918553890E0
4.670765375E0,-1.389859772E0,9.793384552E0,-2.888992310E-1,9.895734128E0
4.680773375E0,-1.399888916E0,9.827064514E0,-2.956352234E-1,9.930674002E0
4.690781375E0,-1.309327240E0,9.927056580E0,-2.811154175E-1,1.001697639E1
4.700788375E0,-1.115031281E0,1.006282425E1,-2.041754150E-1,1.012647097E1
4.710796375E0,-9.906399536E-1,1.011102402E1,-2.049238586E-1,1.016150422E1
4.720804375E0,-1.107097778E0,9.994117126E0,-2.998265076E-1,1.005971861E1
4.730811375E0,-1.319506073E0,9.874066772E0,-4.361929321E-1,9.971386823E0
4.740819375E0,-1.392703857E0,9.789043579E0,-5.402265930E-1,9.902365525E0
4.750827375E0,-1.321751404E0,9.828711090E0,-5.578898621E-1,9.932866130E0
4.760835375E0,-1.271006927E0,9.865085449E0,-6.276448059E-1,9.966408959E0
4.770842375E0,-1.118623810E0,9.895472260E0,-6.718029785E-1,9.981132687E0
4.780850375E0,-8.910969543E-1,9.951904907E0,-5.218148804E-1,1.000533637E1
4.790858375E0,-8.288264465E-1,9.960886230E0,-3.026705933E-1,9.999890863E0
4.800865375E0,-1.002914429E0,9.884095917E0,-2.644999695E-1,9.938367556E0
4.810873375E0,-1.110540619E0,9.827363892E0,-3.704795837E-1,9.896849834E0
4.820881375E0,-1.070424042E0,9.859696655E0,-3.571572876E-1,9.924061018E0
4.830888375E0,-1.115929413E0,9.831106110E0,-2.865042114E-1,9.898385245E0
4.840896375E0,-1.191821594E0,9.732910309E0,-2.341131592E-1,9.808404089E0
4.850904375E0,-1.248403931E0,9.669891357E0,-1.974394226E-1,9.752143024E0
4.860912375E0,-1.285526733E0,9.671388245E0,-1.661544800E-1,9.757865385E0
4.870919375E0,-1.252894592E0,9.654174042E0,-1.544787598E-1,9.736358918E0
4.880927125E0,-1.313368835E0,9.603728943E0,-2.071691895E-1,9.695332195E0
4.890935125E0,-1.336869965E0,9.619146881E0,-3.183879089E-1,9.716819381E0
4.900942125E0,-1.197809143E0,9.634415131E0,-2.694396973E-1,9.712327188E0
4.910950125E0,-1.003962250E0,9.709558868E0,-1.679507446E-1,9.762770154E0
4.920958125E0,-9.033714294E-1,9.767039337E0,-1.558259583E-1,9.809965295E0
4.930965125E0,-1.015039215E0,9.739346924E0,-2.219883728E-1,9.794613925E0
4.940973125E0,-1.146316223E0,9.697284393E0,-3.152444458E-1,9.769889690E0
4.950981125E0,-1.158740387E0,9.695637817E0,-2.640509033E-1,9.768203256E0
4.960989125E0,-1.147364044E0,9.695039063E0,-6.900650024E-2,9.762939546E0
4.970996125E0,-1.219663696E0,9.692793732E0,1.353186035E-1,9.770165863E0
4.981004125E0,-1.263223114E0,9.681567078E0,1.682501221E-1,9.765079714E0
4.991012125E0,-1.170565796E0,9.657317505E0,1.654060364E-1,9.729407219E0
5.001019125E0,-1.089284821E0,9.660910034E0,1.393601990E-1,9.723124260E0
5.011027125E0,-8.665480042E-1,9.780211945E0,1.047821045E-3,9.818525970E0
5.021035125E0,-7.490423584E-1,9.855056305E0,-3.435356140E-1,9.889449729E0
5.031042125E0,-7.246430969E-1,9.905501404E0,-8.238867188E-1,9.966085240E0
5.041050125E0,-6.730004883E-1,9.957293701E0,-1.098864899E0,1.004032527E1
5.051058125E0,-6.810836792E-1,9.971663818E0,-1.103355560E0,1.005561275E1
5.061065125E0,-7.903564453E-1,9.940229187E0,-1.023721161E0,1.002401240E1
5.071073125E0,-8.936416626E-1,9.842183075E0,-8.746311951E-1,9.921297437E0
5.081081125E0,-9.030720520E-1,9.835746460E0,-7.084767151E-1,9.902493969E0
5.091089125E0,-9.587562561E-1,9.823471985E0,-6.556365967E-1,9.891899451E0
5.101096125E0,-1.035696259E0,9.783804474E0,-6.637197876E-1,9.860832656E0
5.111104125E0,-9.955796814E-1,9.775721283E0,-5.528004456E-1,9.841823705E0
5.121112125E0,-8.910969543E-1,9.798473969E0,-4.059558105E-1,9.847281148E0
5.131119125E0,-9.053173828E-1,9.760453033E0,-3.697311401E-1,9.809319247E0
5.141127125E0,-9.410929871E-1,9.745633850E0,-4.843927002E-1,9.802941979E0
5.151135125E0,-9.587562561E-1,9.724378052E0,-5.580395508E-1,9.787448605E0
5.161142125E0,-1.042432251E0,9.620344391E0,-5.876779175E-1,9.694485883E0
5.171150125E0,-1.069974976E0,9.578581238E0,-6.608757019E-1,9.660787839E0
5.181158125E0,-1.129102020E0,9.593101044E0,-7.795788574E-1,9.690727640E0
5.191166125E0,-1.225950623E0,9.551786957E0,-8.725355530E-1,9.669586718E0
5.201173125E0,-1.163081360E0,9.527986450E0,-8.596623230E-1,9.637131490E0
5.211181125E0,-9.945318604E-1,9.556876373E0,-7.523355103E-1,9.637893357E0
5.221189125E0,-7.860154724E-1,9.631271667E0,-6.701564026E-1,9.686502148E0
5.231196125E0,-7.379653931E-1,9.691895599E0,-7.075785828E-1,9.745670869E0
5.241204125E0,-7.665559387E-1,9.708810425E0,-8.671467590E-1,9.777553445E0
5.251212125E0,-7.792794800E-1,9.711504822E0,-9.797126770E-1,9.791855766E0
5.261219125E0,-7.849676514E-1,9.727671204E0,-9.900411987E-1,9.809380349E0
5.271227125E0,-7.333250427E-1,9.799821167E0,-9.958790588E-1,9.877552107E0
5.281235125E0,-6.300398254E-1,9.892777863E0,-9.702822876E-1,9.960193358E0
5.291243125E0,-5.887257385E-1,9.877808990E0,-8.939410400E-1,9.935634808E0
5.301250125E0,-5.587879944E-1,9.869276733E0,-7.893086243E-1,9.916545536E0
5.311258125E0,-5.581892395E-1,9.861343231E0,-7.900570679E-1,9.908675780E0
5.321266125E0,-5.231620789E-1,9.841284943E0,-8.705895996E-1,9.893559225E0
5.331273125E0,-5.066963196E-1,9.820178833E0,-9.116043091E-1,9.875407632E0
5.341281125E0,-5.745053101E-1,9.770332489E0,-9.713301086E-1,9.835290310E0
5.351289125E0,-6.590794373E-1,9.705217896E0,-1.033899994E0,9.782361131E0
5.361296125E0,-6.590794373E-1,9.722282410E0,-1.014739838E0,9.797288293E0
5.371304125E0,-5.971083069E-1,9.741442566E0,-9.366023254E-1,9.804563504E0
5.381312125E0,-6.057902527E-1,9.695488129E0,-8.590635681E-1,9.752305476E0
5.391320125E0,-5.948629761E-1,9.688752136E0,-8.409512329E-1,9.743355628E0
5.401327125E0,-5.842350769E-1,9.710906067E0,-8.418493652E-1,9.764821433E0
5.411335125E0,-6.598278809E-1,9.608968048E0,-8.500822449E-1,9.669037160E0
5.421343125E0,-7.493417358E-1,9.499545593E0,-8.701405334E-1,9.568700229E0
5.431350125E0,-8.370593262E-1,9.455387421E0,-9.774673462E-1,9.542560558E0
5.441358125E0,-8.897497559E-1,9.460177460E0,-1.094074860E0,9.564706582E0
5.451366125E0,-7.514373779E-1,9.495354309E0,-1.003213806E0,9.577726741E0
5.461373125E0,-6.623725891E-1,9.524094543E0,-7.939489746E-1,9.580055808E0
5.471381125E0,-7.277865601E-1,9.470955048E0,-6.747967529E-1,9.522815416E0
5.481389125E0,-7.568261719E-1,9.488169250E0,-6.975494385E-1,9.543831348E0
5.491397125E0,-7.283853149E-1,9.519154816E0,-7.197033691E-1,9.574070530E0
5.501404125E0,-8.014334106E-1,9.480535126E0,-6.701564026E-1,9.537921754E0
5.511412125E0,-8.786727905E-1,9.511670380E0,-6.233038330E-1,9.572483844E0
5.521420125E0,-9.199868774E-1,9.485175476E0,-5.771997070E-1,9.547150840E0
5.531427125E0,-9.340576172E-1,9.454788666E0,-5.040019226E-1,9.514174178E0
5.541435125E0,-8.280780029E-1,9.538913727E0,-3.794609070E-1,9.582305508E0
5.551443125E0,-7.403604126E-1,9.599537659E0,-2.719844055E-1,9.631886228E0
5.561450125E0,-6.914122009E-1,9.652078400E0,-2.812651062E-1,9.680897599E0
5.571458125E0,-5.872288513E-1,9.743987274E0,-3.950285339E-1,9.769655739E0
5.581466125E0,-5.375321960E-1,9.782906342E0,-4.989125061E-1,9.810357335E0
5.591474125E0,-5.686674500E-1,9.714648285E0,-5.147795105E-1,9.744884397E0
5.601481125E0,-5.093907166E-1,9.716444550E0,-5.471122742E-1,9.745158050E0
5.611489125E0,-3.649411011E-1,9.791588287E0,-5.318440247E-1,9.812810059E0
5.621497125E0,-3.644920349E-1,9.729617157E0,-4.493655396E-1,9.746806341E0
5.631504125E0,-4.122427368E-1,9.633666687E0,-3.884422302E-1,9.650303896E0
5.641512125E0,-3.302133179E-1,9.685908051E0,-3.975732422E-1,9.699686597E0
5.651520125E0,-1.698966980E-1,9.748178558E0,-4.243675232E-1,9.758890198E0
5.661527125E0,-3.622467041E-2,9.720486145E0,-3.462300110E-1,9.726717758E0
5.671535125E0,1.179547119E-1,9.659862213E0,-2.183958435E-1,9.663050659E0
5.681543125E0,1.450483704E-1,9.602980499E0,-1.377136230E-1,9.605063172E0
5.691551125E0,1.986369324E-1,9.627080383E0,-1.065783691E-1,9.629719222E0
5.701558125E0,3.629951477E-1,9.718390503E0,-1.534309387E-1,9.726377563E0
5.711566125E0,4.867877197E-1,9.753118286E0,-2.447410583E-1,9.768325177E0
5.721574125E0,4.581971741E-1,9.792336731E0,-5.192701721E-1,9.816794019E0
5.731581125E0,4.502636719E-1,9.741891632E0,-7.351213074E-1,9.779958757E0
5.741589125E0,4.263134766E-1,9.598190460E0,-6.689588928E-1,9.630914250E0
5.751597125E0,3.754193115E-1,9.555229797E0,-5.093907166E-1,9.576159723E0
5.761604125E0,4.677772522E-1,9.652826843E0,-4.323010254E-1,9.673818574E0
5.771612125E0,3.826043701E-1,9.519005127E0,-5.176235962E-1,9.540743100E0
5.781620125E0,2.429447937E-1,9.381141815E0,-6.858737183E-1,9.409318078E0
5.791628125E0,3.748205566E-1,9.451794891E0,-8.708889771E-1,9.499229691E0
5.801635125E0,5.941145325E-1,9.578581238E0,-1.005159760E0,9.649483756E0
5.811643125E0,7.596702576E-1,9.633966064E0,-1.032852173E0,9.718908614E0
5.821651125E0,9.232800293E-1,9.691895599E0,-1.049168243E0,9.792141764E0
5.831658125E0,9.858499146E-1,9.705367584E0,-1.058299255E0,9.812545914E0
5.841666125E0,9.668394470E-1,9.692045288E0,-1.074914703E0,9.799283749E0
5.851674125E0,9.818083191E-1,9.775272217E0,-1.105151825E0,9.886417705E0
5.861681125E0,9.550140381E-1,9.899813232E0,-1.169517975E0,1.001429609E1
5.871689125E0,1.033450928E0,9.922715607E0,-1.122066650E0,1.003928979E1
5.881697000E0,1.078507233E0,9.820927277E0,-8.845106506E-1,9.919483329E0
5.891704000E0,1.026714935E0,9.652826843E0,-6.743476868E-1,9.730670811E0
5.901712000E0,1.002016296E0,9.599837036E0,-5.957611084E-1,9.670358787E0
5.911720000E0,1.121318207E0,9.679621124E0,-6.703060913E-1,9.767380912E0
5.921728000E0,1.303040314E0,9.824070740E0,-8.195457458E-1,9.943939621E0
5.931735000E0,1.338666229E0,9.883497162E0,-9.761201477E-1,1.002139481E1
5.941743000E0,1.320104828E0,9.815239105E0,-1.032702484E0,9.957312382E0
5.951751000E0,1.317859497E0,9.728120270E0,-8.800199890E-1,9.856343786E0
5.961758000E0,1.304686890E0,9.692344666E0,-7.119195557E-1,9.805640339E0
5.971766000E0,1.197958832E0,9.644743652E0,-6.023474121E-1,9.737505219E0
5.981774000E0,1.182241516E0,9.645342407E0,-5.083428955E-1,9.730813823E0
5.991782000E0,1.421444092E0,9.732461243E0,-4.806504822E-1,9.847452972E0
6.001789000E0,1.602268066E0,9.869426422E0,-6.029461670E-1,1.001680513E1
6.011797000E0,1.530267792E0,9.889784088E0,-7.696994019E-1,1.003703074E1
6.021805000E0,1.468895416E0,9.882000275E0,-9.496252441E-1,1.003560518E1
6.031812000E0,1.516795807E0,9.912536774E0,-1.109193420E0,1.008907156E1
6.041820000E0,1.537003784E0,9.886191559E0,-1.157991943E0,1.007174809E1
6.051828000E0,1.534758453E0,9.856702881E0,-1.073417816E0,1.003306040E1
6.061835000E0,1.619931335E0,9.923164673E0,-9.090596008E-1,1.009553188E1
6.071843000E0,1.717378693E0,1.000788849E1,-8.087681580E-1,1.018633042E1
6.081851000E0,1.762434998E0,1.002510269E1,-7.390132141E-1,1.020563578E1
6.091858000E0,1.799857178E0,1.002899460E1,-7.256909180E-1,1.021503039E1
6.101866000E0,1.784139862E0,9.992769928E0,-8.116122437E-1,1.018318812E1
6.111874000E0,1.697170715E0,9.962083740E0,-9.045689392E-1,1.014602118E1
6.121882000E0,1.589694214E0,9.894574127E0,-9.511221313E-1,1.006649682E1
6.131889000E0,1.542841644E0,9.893526306E0,-9.813592529E-1,1.006107793E1
6.141897000E0,1.632954254E0,9.908195801E0,-1.044976959E0,1.009608144E1
6.151905000E0,1.786085815E0,9.919871521E0,-1.031654663E0,1.013204150E1
6.161912000E0,1.942660217E0,9.962532806E0,-9.098080444E-1,1.019086548E1
6.171920000E0,2.088307343E0,9.939181366E0,-8.484356689E-1,1.019157480E1
