"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.304327500E0,5.807922363E-1,-2.677931213E-1,-2.779719543E-1,6.973529845E-1
9.314334500E0,5.593867493E-1,-2.670446777E-1,-2.483335876E-1,6.677544204E-1
9.324342500E0,5.288502502E-1,-2.436932373E-1,-2.330653381E-1,6.272068502E-1
9.334350500E0,4.999603271E-1,-2.145039368E-1,-2.091151428E-1,5.828390949E-1
9.344357500E0,4.769082642E-1,-2.189945984E-1,-1.811233521E-1,5.551628547E-1
9.354365500E0,4.685256958E-1,-1.947450256E-1,-1.603166199E-1,5.321121792E-1
9.364373500E0,4.287084961E-1,-1.899549866E-1,-1.215472412E-1,4.844043800E-1
9.374380500E0,4.070036316E-1,-1.908531189E-1,-1.185534668E-1,4.648997673E-1
9.384388500E0,3.835025024E-1,-1.782792664E-1,-9.729766846E-2,4.339637110E-1
9.394396500E0,3.644920349E-1,-1.797761536E-1,-9.145980835E-2,4.165798908E-1
9.404403500E0,3.332070923E-1,-1.787283325E-1,-5.418731689E-2,3.819778115E-1
9.414411500E0,3.143463135E-1,-1.776805115E-1,-3.832031250E-2,3.631148789E-1
9.424419500E0,2.927911377E-1,-1.754351807E-1,-3.966751099E-2,3.436243070E-1
9.434427500E0,2.719844055E-1,-1.769320679E-1,-7.484436035E-4,3.244703895E-1
9.444434500E0,2.621049500E-1,-1.703457642E-1,-7.634124756E-3,3.126898847E-1
9.454442500E0,2.323168945E-1,-1.658551025E-1,-3.143463135E-3,2.854626699E-1
9.464450500E0,2.085163879E-1,-1.766326904E-1,8.382568359E-3,2.734016438E-1
9.474457500E0,1.914518738E-1,-1.772314453E-1,1.601669312E-2,2.613835106E-1
9.484465500E0,1.706451416E-1,-1.764830017E-1,3.427871704E-2,2.478730415E-1
9.494473500E0,1.660047913E-1,-1.678010559E-1,4.281097412E-2,2.398907347E-1
9.504480500E0,1.480421448E-1,-1.743873596E-1,4.894821167E-2,2.339302359E-1
9.514488500E0,1.410067749E-1,-1.775308228E-1,4.266128540E-2,2.306947959E-1
9.524496500E0,1.176553345E-1,-1.790277100E-1,4.146377563E-2,2.182039032E-1
9.534503500E0,1.113684082E-1,-1.787283325E-1,3.742218018E-2,2.138858545E-1
9.544511500E0,1.127156067E-1,-1.745370483E-1,3.427871704E-2,2.105778233E-1
9.554519500E0,9.430389404E-2,-1.731898499E-1,3.293151855E-2,1.999310717E-1
9.564526500E0,7.274871826E-2,-1.722917175E-1,2.694396973E-2,1.889518178E-1
9.574534500E0,7.843688965E-2,-1.790277100E-1,1.916015625E-2,1.963934270E-1
9.584542500E0,7.484436035E-2,-1.962419128E-1,2.484832764E-2,2.114946950E-1
9.594549500E0,6.691085815E-2,-1.734892273E-1,3.592529297E-2,1.893837416E-1
9.604557500E0,6.855743408E-2,-1.898052979E-1,3.861968994E-2,2.054693488E-1
9.614565500E0,7.813751221E-2,-1.865121460E-1,3.412902832E-2,2.050781363E-1
9.624572500E0,9.056167603E-2,-1.942959595E-1,3.876937866E-2,2.178426078E-1
9.634580500E0,9.565109253E-2,-1.881587219E-1,6.526428223E-2,2.209349739E-1
9.644588500E0,7.409591675E-2,-1.966909790E-1,7.125183105E-2,2.219332547E-1
9.654595500E0,9.624984741E-2,-1.993853760E-1,6.990463257E-2,2.321749748E-1
9.664603500E0,8.756790161E-2,-1.886077881E-1,7.110214233E-2,2.197647601E-1
9.674611500E0,8.038284302E-2,-2.050735474E-1,4.580474854E-2,2.249769683E-1
9.684619500E0,8.158035278E-2,-2.028282166E-1,3.038681030E-2,2.207215387E-1
9.694626500E0,8.562194824E-2,-1.986369324E-1,2.664459229E-2,2.179396321E-1
9.704634500E0,8.996292114E-2,-1.986369324E-1,4.146377563E-2,2.219666704E-1
9.714642500E0,1.005908203E-1,-2.010319519E-1,4.281097412E-2,2.288343032E-1
9.724649500E0,1.016386414E-1,-2.007325745E-1,3.787124634E-2,2.281626857E-1
9.734657500E0,1.005908203E-1,-2.148033142E-1,5.763015747E-2,2.440905815E-1
9.744665500E0,1.037342834E-1,-2.058219910E-1,6.197113037E-2,2.386711431E-1
9.754672500E0,1.175056458E-1,-2.142045593E-1,3.802093506E-2,2.472584913E-1
9.764680500E0,1.194515991E-1,-2.100132751E-1,2.200424194E-2,2.426075987E-1
9.774688500E0,1.416055298E-1,-2.017803955E-1,2.245330811E-3,2.465207812E-1
9.784695500E0,-1.130763565E1,-1.518741760E0,1.827848969E0,1.155466280E1
9.794703500E0,-6.021722763E1,-4.609514465E0,1.019350250E1,6.124760910E1
9.804711500E0,-8.869625519E1,-4.274062042E0,-3.821553040E0,8.888136789E1
9.814718500E0,-8.264059799E1,9.153764648E0,-1.648222504E0,8.316235014E1
9.824726500E0,-5.088997375E1,1.172871002E1,2.506687317E0,5.228418068E1
9.834734500E0,-3.217574020E1,5.452561340E0,5.181624756E0,3.304327341E1
9.844741500E0,-1.776356049E0,-1.105900269E0,2.731923935E1,2.739925720E1
9.854749500E0,-1.416055298E0,-7.026837616E0,3.156890213E1,3.237247660E1
9.864757500E0,-8.470435638E0,-8.061336365E0,2.105147324E1,2.408107035E1
9.874764500E0,-9.739496613E0,2.102078705E0,4.127965851E0,1.078501883E1
9.884772500E0,-1.755863663E1,1.394769562E1,9.174571381E0,2.422842738E1
9.894780500E0,-9.392667847E0,1.153411469E1,4.313130798E0,1.548745002E1
9.904787500E0,-7.835605774E0,-4.312681732E0,-1.469868393E1,1.720602368E1
9.914795500E0,-1.383123779E-1,-6.088588715E0,-5.313500519E0,8.082284987E0
9.924803500E0,8.996292114E-2,2.475552063E0,2.070344696E0,3.228432825E0
9.934810500E0,7.222480774E-1,1.065469345E1,7.784561920E0,1.321527673E1
9.944818500E0,4.623734894E0,1.295855255E1,8.450227661E0,1.614649671E1
9.954826500E0,3.761228485E0,8.601113892E0,3.028651886E0,9.864011970E0
9.964833500E0,1.513203278E0,3.371289368E0,-4.349205780E0,5.707097956E0
9.974841500E0,-2.080373840E0,8.810678101E-1,-7.074438629E0,7.426433715E0
9.984849500E0,-5.500461731E0,2.350112915E-1,-5.113815765E0,7.514081530E0
9.994856500E0,-7.828720093E0,-2.013313293E-1,-3.871100006E0,8.735834697E0
1.000486450E1,-1.051024384E1,-9.190887451E-1,-4.661157074E0,1.153413780E1
1.001487250E1,-1.212209198E1,-1.394500122E0,-4.532873840E0,1.301678493E1
1.002487950E1,-1.212418762E1,-8.912466431E-1,-3.364852753E0,1.261397955E1
1.003488750E1,-1.106364304E1,2.694396973E-2,-2.514022064E0,1.134571418E1
1.004489550E1,-9.691596222E0,-3.053649902E-2,-2.563119965E0,1.002484682E1
1.005490250E1,-8.204438782E0,-9.377998352E-1,-3.242856445E0,8.871775593E0
1.006491050E1,-7.043153687E0,-1.519340515E0,-3.574267273E0,8.042996705E0
1.007491850E1,-6.954388275E0,-8.732839966E-1,-2.299218750E0,7.376486161E0
1.008492550E1,-7.565866699E0,2.148033142E-1,4.156855774E-1,7.580321489E0
1.009493350E1,-8.178542633E0,9.252259827E-1,2.955454102E0,8.745245089E0
1.010494150E1,-8.467591553E0,1.303938446E0,4.494553528E0,9.674780286E0
1.011494850E1,-7.658823395E0,9.262738037E-1,5.260810089E0,9.337648620E0
1.012495650E1,-5.539829865E0,5.761518860E-1,5.745053101E0,8.001706134E0
1.013496450E1,-2.651136932E0,1.004261627E0,6.932384033E0,7.489660662E0
1.014497250E1,5.542973328E-1,2.303559723E0,8.657696228E0,8.976042386E0
1.015497950E1,3.344046021E0,4.667144623E0,9.386979675E0,1.100364804E1
1.016498750E1,4.485871582E0,6.958280182E0,9.668095093E0,1.272842369E1
1.017499550E1,3.245700531E0,7.775430908E0,1.092982132E1,1.380046709E1
1.018500250E1,1.806742859E0,7.255112915E0,1.254466324E1,1.460375154E1
1.019501050E1,1.562151489E0,6.487808533E0,1.424018738E1,1.572624918E1
1.020501850E1,3.046015778E0,7.324269104E0,1.647698593E1,1.828699525E1
1.021502550E1,6.222111053E0,1.012329849E1,1.842832809E1,2.192713193E1
1.022503350E1,9.068741455E0,1.282862274E1,1.905058411E1,2.469292182E1
1.023504150E1,9.914931793E0,1.420486084E1,1.884311554E1,2.559583847E1
1.024504850E1,9.754764862E0,1.364966537E1,1.891795990E1,2.528552964E1
1.025505650E1,9.176367645E0,1.248314117E1,1.954560471E1,2.494123493E1
1.026506450E1,9.379195862E0,1.262399826E1,2.041514648E1,2.577038713E1
1.027507150E1,1.164712967E1,1.339803864E1,2.198059113E1,2.825437055E1
1.028507950E1,1.541674072E1,1.505464371E1,2.240660522E1,3.108655898E1
1.029508750E1,1.861184647E1,1.725866043E1,2.155083481E1,3.329715708E1
1.030509450E1,1.955787918E1,1.805156158E1,1.994287857E1,3.325790010E1
1.031510250E1,1.812745377E1,1.705253906E1,1.804527466E1,3.074126878E1
1.032511050E1,1.516047363E1,1.506123001E1,1.590083405E1,2.663676282E1
1.033511750E1,1.218765564E1,1.305704773E1,1.409064835E1,2.275020475E1
1.034512550E1,1.164263901E1,1.210368027E1,1.321287369E1,2.136890615E1
1.035513350E1,1.338381821E1,1.208586731E1,1.252026398E1,2.195340039E1
1.036514050E1,1.444930252E1,1.215547256E1,1.135463791E1,2.203328524E1
1.037514850E1,1.378902557E1,1.178963333E1,1.069795349E1,2.106131262E1
1.038515650E1,1.245619720E1,1.069151688E1,1.023152344E1,1.934294326E1
1.039516350E1,1.054332504E1,9.108109589E0,8.909472656E0,1.653777694E1
1.040517150E1,8.253087616E0,7.385342102E0,7.620054016E0,1.344328667E1
1.041517950E1,6.359824677E0,6.062393188E0,7.200326843E0,1.135978379E1
1.042518650E1,6.104006653E0,5.807622986E0,6.906936951E0,1.089463905E1
1.043519450E1,7.748187561E0,6.772217102E0,6.889123993E0,1.238375405E1
1.044520250E1,1.018556900E1,8.330776062E0,7.760012970E0,1.527630345E1
1.045520950E1,1.217253708E1,9.302555237E0,8.307574310E0,1.742767867E1
1.046521750E1,1.255963211E1,9.556127930E0,8.055498505E0,1.771877524E1
1.047522550E1,1.174607391E1,9.356443176E0,7.609276428E0,1.683491518E1
1.048523250E1,1.082009949E1,8.710536346E0,7.022796021E0,1.556494974E1
1.049524050E1,1.001342697E1,7.732470245E0,6.228697357E0,1.410164836E1
1.050524850E1,9.052724762E0,6.764433289E0,5.339097290E0,1.249861365E1
1.051525650E1,8.359067230E0,6.182144165E0,4.924758911E0,1.150418019E1
1.052526350E1,8.295748901E0,6.207291870E0,4.477788391E0,1.128718349E1
1.053527150E1,8.748108215E0,6.622528381E0,4.111051025E0,1.171699706E1
1.054527950E1,9.359137573E0,7.238048401E0,4.258195038E0,1.257437974E1
1.055528650E1,9.588610382E0,7.781717834E0,4.807103577E0,1.325159712E1
1.056529450E1,9.435329132E0,7.810907135E0,5.362299042E0,1.337123619E1
1.057530250E1,9.149573364E0,7.548203430E0,5.587281189E0,1.311136068E1
1.058530950E1,8.804690552E0,7.242838440E0,5.275329895E0,1.256226054E1
1.059531750E1,8.252937927E0,6.932982788E0,4.651876373E0,1.173955657E1
1.060532550E1,7.384743347E0,6.487060089E0,4.529880066E0,1.082294767E1
1.061533250E1,6.274502106E0,5.908363495E0,4.777016144E0,9.853832711E0
1.062534050E1,5.313650208E0,5.238955536E0,4.060007172E0,8.495009822E0
1.063534850E1,4.872517548E0,4.591701508E0,3.464545441E0,7.538449781E0
1.064535550E1,4.800966339E0,4.159550171E0,3.080593872E0,7.059829603E0
1.065536350E1,4.377796326E0,4.162543945E0,3.236569519E0,6.853266011E0
1.066537150E1,4.019740906E0,4.586911469E0,3.655248871E0,7.110479455E0
1.067537850E1,3.854334869E0,5.223088531E0,3.950285339E0,7.598769990E0
1.068538650E1,3.883374481E0,5.672454071E0,4.385430450E0,8.154099140E0
1.069539450E1,4.062701569E0,6.005361786E0,5.152884521E0,8.895062288E0
1.070540150E1,4.907993774E0,7.017107849E0,7.892337799E0,1.164547987E1
1.071540950E1,3.674409027E0,6.750212860E0,6.306236115E0,9.941592895E0
1.072541750E1,3.400478668E0,6.573879547E0,5.106481018E0,8.991957288E0
1.073542450E1,3.382815399E0,7.869585114E0,5.543871460E0,1.020334850E1
1.074543250E1,3.345842285E0,7.973618774E0,4.978197784E0,9.977760778E0
1.075544050E1,3.092718658E0,7.904761963E0,5.477409668E0,1.010208825E1
1.076544750E1,2.696193237E0,7.566764832E0,6.268664246E0,1.018928552E1
1.077545550E1,2.200573883E0,7.091353455E0,7.278314667E0,1.039729213E1
1.078546350E1,1.622925110E0,6.752158813E0,8.298742676E0,1.082102881E1
1.079547050E1,1.171463928E0,6.791077881E0,8.481512604E0,1.092827171E1
1.080547850E1,7.955955505E-1,6.613846436E0,8.193661194E0,1.055992522E1
1.081548650E1,8.493338013E-1,6.818171539E0,8.791218567E0,1.115770384E1
1.082549350E1,7.798782349E-1,6.924300842E0,9.551188202E0,1.182283165E1
1.083550150E1,6.676116943E-1,6.917864227E0,9.738897858E0,1.196447585E1
1.084550950E1,1.747316437E0,7.262747040E0,8.830586700E0,1.156632486E1
1.085551650E1,2.387535095E0,7.951165466E0,7.999065857E0,1.152850427E1
1.086552450E1,2.252366180E0,8.053402863E0,7.860753479E0,1.147701600E1
1.087553250E1,1.799707489E0,7.251969452E0,7.964936829E0,1.092109091E1
1.088553950E1,9.511221313E-1,6.842271423E0,8.389753418E0,1.086780907E1
1.089554767E1,1.100960541E0,6.939419403E0,8.794212341E0,1.125636826E1
1.090555567E1,1.452279968E0,6.811734924E0,8.962462463E0,1.135053229E1
1.091556267E1,1.503772888E0,6.154152374E0,9.297465820E0,1.125067976E1
1.092557067E1,1.137484589E0,5.741909637E0,9.744436340E0,1.136738479E1
1.093557867E1,8.545729065E-1,5.721551971E0,9.824819183E0,1.140147025E1
1.094558567E1,8.393046570E-1,5.731431427E0,9.876162415E0,1.144955556E1
1.095559367E1,1.010847931E0,5.880521393E0,9.869276733E0,1.153277801E1
1.096560167E1,1.488953705E0,6.398594055E0,9.605525208E0,1.163722920E1
1.097560867E1,1.290167084E0,6.618187408E0,9.426198120E0,1.158957060E1
1.098561667E1,7.896080017E-1,6.222410431E0,9.000782776E0,1.097068653E1
1.099562467E1,6.538403320E-1,5.500910797E0,8.234376526E0,9.924337940E0
1.100563167E1,1.373094635E0,4.767735443E0,7.557933197E0,9.040964790E0
1.101563967E1,1.602118378E0,4.486320648E0,7.028783569E0,8.491033784E0
1.102564767E1,1.600322113E0,4.416266327E0,6.767576752E0,8.237993337E0
1.103565467E1,1.974693604E0,4.316573639E0,7.199877777E0,8.623831098E0
1.104566267E1,2.375410309E0,4.427492981E0,7.816744995E0,9.292296301E0
1.105567067E1,2.247127075E0,4.505181427E0,8.191415863E0,9.614860042E0
1.106567767E1,1.911075897E0,4.611610107E0,8.547525330E0,9.898451805E0
1.107568567E1,1.595981140E0,4.842729492E0,8.795409851E0,1.016653428E1
1.108569367E1,1.406475220E0,5.021457825E0,8.943901062E0,1.035309507E1
1.109570067E1,1.549877014E0,5.111720123E0,9.184301147E0,1.062465006E1
1.110570867E1,1.687590637E0,5.074148254E0,9.223968658E0,1.066192011E1
1.111571667E1,1.883084106E0,5.028942261E0,9.148675232E0,1.060822909E1
1.112572367E1,2.175126801E0,5.026996307E0,8.986562347E0,1.052426583E1
1.113573167E1,2.334994354E0,5.079686737E0,8.707243195E0,1.034753594E1
1.114573967E1,1.997296600E0,5.168003082E0,8.345445557E0,1.001718080E1
1.115574667E1,1.441801758E0,5.295687561E0,8.014783173E0,9.713899750E0
1.116575467E1,1.113384705E0,5.339396667E0,7.740254059E0,9.468913093E0
1.117576267E1,1.015937347E0,5.264701996E0,7.839647369E0,9.497856952E0
1.118576967E1,9.357041931E-1,5.200036469E0,8.055947571E0,9.634013332E0
1.119577767E1,8.641529846E-1,5.147196350E0,8.031099243E0,9.578044983E0
1.120578567E1,1.076860657E0,5.131778412E0,7.991731110E0,9.558375629E0
1.121579267E1,1.424737244E0,5.128784637E0,8.043673096E0,9.645464475E0
1.122580067E1,1.723216553E0,5.132377167E0,8.004155273E0,9.663191621E0
1.123580867E1,1.759740601E0,5.179978180E0,7.965834961E0,9.663508035E0
1.124581567E1,1.619781647E0,5.256768494E0,7.993527374E0,9.703287456E0
1.125582367E1,1.456321564E0,5.336103516E0,8.066725159E0,9.780947194E0
1.126583167E1,1.262324982E0,5.366490326E0,8.071215820E0,9.774313664E0
1.127583867E1,1.019230499E0,5.355263672E0,7.966284027E0,9.652945717E0
1.128584667E1,9.142987061E-1,5.374274139E0,7.939789124E0,9.631148217E0
1.129585467E1,9.336085510E-1,5.375771027E0,7.946974182E0,9.639758177E0
1.130586167E1,1.123114471E0,5.360353088E0,7.945926361E0,9.650519006E0
1.131586967E1,1.471290436E0,5.419480133E0,7.986192627E0,9.762926464E0
1.132587767E1,1.824406128E0,5.486540680E0,8.018824768E0,9.885956555E0
1.133588467E1,1.867965546E0,5.474565582E0,8.150850220E0,9.994824806E0
1.134589267E1,1.697619781E0,5.436394958E0,8.422984314E0,1.016774153E1
1.135590067E1,1.495390320E0,5.452561340E0,8.615184631E0,1.030475733E1
1.136590767E1,1.221759338E0,5.415737915E0,8.215515747E0,9.915523790E0
1.137591567E1,9.800120544E-1,5.452112274E0,7.821385345E0,9.584363338E0
1.138592367E1,8.695417786E-1,5.549859009E0,7.667355652E0,9.505018707E0
1.139593067E1,8.150550842E-1,5.474116516E0,7.783065033E0,9.550202497E0
1.140593867E1,8.750802612E-1,5.410648499E0,7.937394104E0,9.645885537E0
1.141594667E1,1.178499298E0,5.569168854E0,7.972421265E0,9.796121842E0
1.142595367E1,1.645378418E0,5.618266754E0,7.960595856E0,9.881461321E0
1.143596167E1,1.838027802E0,5.553601227E0,7.995323639E0,9.906867965E0
1.144596967E1,1.823058929E0,5.586981812E0,8.130193176E0,1.003184682E1
1.145597667E1,1.633553009E0,5.654641113E0,8.302784271E0,1.017741068E1
1.146598467E1,1.372196503E0,5.647156677E0,8.316405945E0,1.014573357E1
1.147599267E1,1.327738953E0,5.577551422E0,8.297844543E0,1.008594045E1
1.148599967E1,1.436862030E0,5.535488892E0,8.285869446E0,1.006786185E1
1.149600767E1,1.378333740E0,5.472020874E0,7.925718384E0,9.729328252E0
1.150601567E1,1.338666229E0,5.471422119E0,7.712262268E0,9.550260550E0
1.151602267E1,1.348096619E0,5.541476440E0,7.600444794E0,9.502214831E0
1.152603067E1,1.259630585E0,5.574857025E0,7.500303040E0,9.429753218E0
1.153603867E1,1.067130890E0,5.662873993E0,7.432943115E0,9.405081262E0
1.154604567E1,9.234297180E-1,5.771847382E0,7.476951599E0,9.490613777E0
1.155605367E1,9.568103027E-1,5.836812286E0,7.586972809E0,9.620084200E0
1.156606167E1,1.019380188E0,5.857319641E0,7.543563080E0,9.604825521E0
1.157606867E1,1.039139099E0,5.927673340E0,7.433990936E0,9.564587944E0
1.158607667E1,9.945318604E-1,6.014941864E0,7.355254669E0,9.553449141E0
1.159608467E1,1.014889526E0,6.077511749E0,7.495213623E0,9.702802537E0
1.160609167E1,9.346563721E-1,6.141129456E0,7.581434326E0,9.801285628E0
1.161609967E1,7.264393616E-1,6.188281403E0,7.498806152E0,9.749596636E0
1.162610767E1,6.144721985E-1,6.254144440E0,7.488327942E0,9.775835213E0
1.163611467E1,5.381309509E-1,6.300398254E0,7.434290314E0,9.759778458E0
1.164612267E1,4.270619202E-1,6.334227905E0,7.358996887E0,9.719035972E0
1.165613067E1,3.661386108E-1,6.316414948E0,7.440128174E0,9.766609571E0
1.166613767E1,3.769161987E-1,6.320606232E0,7.403903503E0,9.742172039E0
1.167614567E1,4.297563171E-1,6.302044830E0,7.170838165E0,9.556222032E0
1.168615367E1,5.688171387E-1,6.324498138E0,7.171137543E0,9.578519891E0
1.169616067E1,6.273454285E-1,6.351292419E0,7.454647980E0,9.813473095E0
1.170616867E1,7.595205688E-1,6.382577362E0,7.962691498E0,1.023321167E1
1.171617667E1,8.277786255E-1,6.327940979E0,8.340505829E0,1.050200419E1
1.172618367E1,9.171427917E-1,6.345304871E0,8.153694305E0,1.037240452E1
1.173619167E1,1.143023071E0,6.357429657E0,7.864046631E0,1.017676977E1
1.174619967E1,1.345402222E0,6.271807709E0,7.620353394E0,9.960696006E0
1.175620667E1,1.494192810E0,6.142177277E0,7.147187347E0,9.541553376E0
1.176621467E1,1.431473236E0,6.005511475E0,7.004234619E0,9.336733171E0
1.177622267E1,1.194965057E0,5.962251434E0,7.221732330E0,9.440858092E0
1.178622967E1,1.022972717E0,6.092630310E0,7.356302490E0,9.606341843E0
1.179623767E1,8.518785095E-1,6.181545410E0,7.309898987E0,9.611026160E0
1.180624567E1,7.927514648E-1,6.237678680E0,7.357799377E0,9.678548542E0
1.181625267E1,7.379653931E-1,6.269263000E0,7.326514435E0,9.670887511E0
1.182626067E1,8.041278076E-1,6.291416931E0,7.267237701E0,9.645791432E0
1.183626767E1,1.017883301E0,6.338269501E0,7.234006805E0,9.671639010E0
1.184627567E1,1.161584473E0,6.355034637E0,7.119045868E0,9.613353099E0
1.185628367E1,1.213825836E0,6.379882965E0,7.089407501E0,9.614363137E0
1.186629167E1,1.227148132E0,6.440057831E0,7.263495483E0,9.784610572E0
1.187629867E1,1.115031281E0,6.466403046E0,7.429649963E0,9.912485142E0
1.188630667E1,9.211843872E-1,6.484665070E0,7.421417084E0,9.898327802E0
1.189631375E1,7.815248108E-1,6.499484253E0,7.469167786E0,9.931895287E0
1.190632175E1,6.412664795E-1,6.552773438E0,7.472610626E0,9.959416248E0
1.191632975E1,4.980143738E-1,6.574777679E0,7.372768250E0,9.891078380E0
1.192633675E1,4.052073669E-1,6.625821533E0,7.301815796E0,9.868242899E0
1.193634475E1,3.547622681E-1,6.709347839E0,7.159910889E0,9.818631709E0
1.194635275E1,3.411405945E-1,6.777007141E0,7.104376373E0,9.824274342E0
1.195635975E1,3.788621521E-1,6.829398193E0,7.093299408E0,9.853888202E0
1.196636775E1,4.158352661E-1,6.856192474E0,7.002138977E0,9.808682096E0
1.197637575E1,4.525090027E-1,6.898105316E0,6.906338196E0,9.771700396E0
1.198638275E1,4.147874451E-1,6.882388000E0,6.857240295E0,9.724251009E0
1.199639075E1,3.285667419E-1,6.904691620E0,6.783743134E0,9.685137757E0
1.200639875E1,2.592608643E-1,6.946305084E0,6.609505463E0,9.591868065E0
1.201640575E1,1.956431580E-1,6.959627380E0,6.483168182E0,9.513472510E0
1.202641375E1,1.212478638E-1,6.978937225E0,6.406677246E0,9.474480417E0
1.203642175E1,1.020877075E-1,7.028783569E0,6.524033203E0,9.590475984E0
1.204642875E1,9.101074219E-2,7.062613220E0,6.628515930E0,9.686382807E0
1.205643675E1,6.990463257E-2,7.052434387E0,6.588249664E0,9.651256451E0
1.206644475E1,1.490899658E-1,7.079078979E0,6.549330597E0,9.645170723E0
1.207645175E1,2.698887634E-1,7.084617462E0,6.478827209E0,9.604157774E0
1.208645975E1,3.606001282E-1,7.081174622E0,6.408623199E0,9.557380278E0
1.209646775E1,3.990701294E-1,7.015161896E0,6.486611023E0,9.562838279E0
1.210647475E1,3.986210632E-1,6.984176331E0,6.606661377E0,9.622140735E0
1.211648275E1,3.592529297E-1,6.963219910E0,6.684050446E0,9.658779661E0
1.212649075E1,3.257226562E-1,6.959627380E0,6.637347565E0,9.622727847E0
1.213649775E1,2.222877502E-1,6.989714813E0,6.561305695E0,9.589382537E0
1.214650575E1,1.978884888E-1,7.050039368E0,6.632258148E0,9.681377127E0
1.215651375E1,1.724414062E-1,7.081773376E0,6.648424530E0,9.715081005E0
1.216652075E1,1.257385254E-1,7.083569641E0,6.583609314E0,9.671436327E0
1.217652875E1,9.056167603E-2,7.095395050E0,6.578819275E0,9.676450557E0
1.218653675E1,6.571334839E-2,7.093598785E0,6.569239197E0,9.668421050E0
1.219654375E1,7.185058594E-3,7.088060303E0,6.567742310E0,9.663120072E0
1.220655175E1,-3.817062378E-2,7.099736023E0,6.627168732E0,9.712212621E0
1.221655975E1,-1.305285645E-1,7.121141510E0,6.598578186E0,9.709218722E0
1.222656675E1,-1.736389160E-1,7.145091705E0,6.614145813E0,9.738039371E0
1.223657475E1,-2.341131592E-1,7.175927582E0,6.553671570E0,9.721077959E0
1.224658275E1,-2.824626160E-1,7.194938049E0,6.552923126E0,9.735898529E0
1.225658975E1,-3.029699707E-1,7.185807037E0,6.612798615E0,9.770195448E0
1.226659775E1,-3.020718384E-1,7.179520111E0,6.570137329E0,9.736706884E0
1.227660475E1,-2.516267395E-1,7.189399567E0,6.577172699E0,9.747306441E0
1.228661275E1,-2.374063110E-1,7.256011047E0,6.661597137E0,9.853067263E0
1.229662075E1,-2.177970886E-1,7.245532837E0,6.590944061E0,9.797230490E0
1.230662775E1,-1.646575928E-1,7.225025482E0,6.542594604E0,9.748520375E0
1.231663575E1,-2.082170105E-1,7.212601318E0,6.470893707E0,9.692132762E0
1.232664375E1,-3.185375977E-1,7.176376648E0,6.524781647E0,9.704361057E0
1.233665075E1,-3.737727356E-1,7.162156219E0,6.611301727E0,9.754255394E0
1.234665875E1,-3.728746033E-1,7.165898438E0,6.629863129E0,9.769555824E0
1.235666675E1,-2.980302429E-1,7.170838165E0,6.659052429E0,9.790440300E0
1.236667375E1,-3.836521912E-1,7.247329102E0,5.748346252E0,9.258210019E0
1.237668175E1,-4.769082642E-1,7.336543579E0,5.857768707E0,9.400306772E0
1.238668975E1,-1.014889526E-1,7.071893921E0,6.605014801E0,9.677200223E0
1.239669675E1,-1.091230774E-1,6.909481659E0,6.853049011E0,9.732272365E0
1.240670475E1,-4.387376404E-1,7.068301392E0,6.967560883E0,9.934801454E0
1.241671275E1,-5.054988098E-1,7.285050659E0,6.812633057E0,9.986964570E0
1.242671975E1,-5.251080322E-1,7.278763733E0,6.628515930E0,9.858669452E0